'volume', 'seasonal', 'family', 'matrix_criteria_size', 'class_author', 'matrix_fec', 'phylum', 'reproductive_repetition_id', 'class_organized', 'class_number', 'editors', 'matrix_start_season_id', 'study_start', 'journal_name', 'dicot_monoc_id', 'matrix_dimension', 'kingdom', 'population_nautical_miles', 'pub_title', 'matrix_end_season_id', 'genus_accepted', 'date_digitised', 'angio_gymno_id', 'authors', 'matrix_criteria_age', 'continent_id', 'matrix_composition_id', 'study_end', 'species_author', 'DOI_ISBN', 'organism_type_id', 'publication_id', 'survival_issue', 'matrix_f_string', 'within_site_replication', 'tax_order', 'periodicity', 'matrix_u_string', 'studied_sex_id', 'matrix_c_string', 'year', 'matrix_start_month', 'id', 'matrix_start_year', 'species_id', 'species_accepted', 'matrix_a_string', 'captivity_id', 'matrix_end_month', 'matrix_end_year', 'matrix_id', 'matrix_criteria_ontogeny', 'matrix_split', 'treatment_id', 'number_populations', 'population_name', 'pages', 'seed_stage_error', 'publisher', 'species_common', 'tax_class', 'study_duration', 'spand_ex_growth_type_id', 'ecoregion_id', 'genus'
'None', False, 'Pinaceae', 'DBH', '|active|active|active|active|active|', True, 'Pinophyta', None, '|active|active|active|active|active|', '|1|2|3|4|5|', None, '1', '1982', 'J Ecol', 'None', '5', 'Plantae', None, 'None', '3', None, '2013-01-23 00:00:00', '2', 'van Mantgem  Stephenson', 'False', '4', 'Individual', '2002', 'Abies_magnifica', '0.1111/j.1365-2745.2005.01007.x', '11', '1', 0.949686, '[0 0 0 0 0.0944444444444444;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', 'SEGI Conifer: 2.0 and 2.5 ha; Log Creek: 1.0 and 1.1 ha ; Tuolumne River: 1.0 ha ; Panther Gap: 1.0 ha', 'Pinales', 0.2, '[0.783582089552239 0 0 0 0;0.082089552238806 0.776923076923077 0 0 0;0 0.0923076923076923 0.905660377358491 0 0;0 0 0.0440251572327044 0.910569105691057 0;0 0 0 0.024390243902439 0.938888888888889]', '5', '[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', 2005, '5', '29', '1992', '3', 'Abies magnifica', '[0.783582089552239 0 0 0 0.0944444444444444;0.082089552238806 0.776923076923077 0 0 0;0 0.0923076923076923 0.905660377358491 0 0;0 0 0.0440251572327044 0.910569105691057 0;0 0 0 0.024390243902439 0.938888888888889]', '1', '9', '1997', '29', 'False', True, 'Unmanipulated', '4', 'Panther Gap Population', 'None', False, 'None', 'None', 'Pinopsida', '21', 'Tree', '5', 'Abies'
'None', False, 'Pinaceae', 'DBH', '|active|active|active|active|active|', True, 'Pinophyta', None, '|active|active|active|active|active|', '|1|2|3|4|5|', None, '1', '1982', 'J Ecol', 'None', '5', 'Plantae', None, 'None', '3', None, '2013-01-23 00:00:00', '2', 'van Mantgem  Stephenson', 'False', '4', 'Individual', '2002', 'Abies_magnifica', '0.1111/j.1365-2745.2005.01007.x', '11', '1', 1.0, '[0 0 0 0 0.7;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', 'SEGI Conifer: 2.0 and 2.5 ha; Log Creek: 1.0 and 1.1 ha ; Tuolumne River: 1.0 ha ; Panther Gap: 1.0 ha', 'Pinales', 0.2, '[0.8 0 0 0 0;0.15 0.778 0 0 0;0 0.111 0.6 0 0;0 0 0.3 1 0;0 0 0 0 0.9]', '5', '[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', 2005, '5', '30', '1992', '3', 'Abies magnifica', '[0.8 0 0 0 0.7;0.15 0.778 0 0 0;0 0.111 0.6 0 0;0 0 0.3 1 0;0 0 0 0 0.9]', '1', '9', '1997', '30', 'False', True, 'Unmanipulated', '4', 'Log Creek Population', 'None', False, 'None', 'None', 'Pinopsida', '21', 'Tree', '5', 'Abies'
'None', False, 'Pinaceae', 'DBH', '|active|active|active|active|active|', True, 'Pinophyta', None, '|active|active|active|active|active|', '|1|2|3|4|5|', None, '1', '1982', 'J Ecol', 'None', '5', 'Plantae', None, 'None', '3', None, '2013-01-23 00:00:00', '2', 'van Mantgem  Stephenson', 'False', '4', 'Individual', '2002', 'Abies_magnifica', '0.1111/j.1365-2745.2005.01007.x', '11', '1', 0.985401, '[0 0 0 0 0.452554744525547;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', 'SEGI Conifer: 2.0 and 2.5 ha; Log Creek: 1.0 and 1.1 ha ; Tuolumne River: 1.0 ha ; Panther Gap: 1.0 ha', 'Pinales', 0.2, '[0.791836734693877 0 0 0 0;0.073469387755102 0.858910891089109 0 0 0;0 0.0816831683168317 0.910994764397906 0 0;0 0 0.0418848167539267 0.852272727272727 0;0 0 0 0.0681818181818182 0.985401459854015]', '5', '[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', 2005, '5', '31', '1994', '3', 'Abies magnifica', '[0.791836734693877 0 0 0 0.452554744525547;0.073469387755102 0.858910891089109 0 0 0;0 0.0816831683168317 0.910994764397906 0 0;0 0 0.0418848167539267 0.852272727272727 0;0 0 0 0.0681818181818182 0.985401459854015]', '1', '9', '1999', '31', 'False', True, 'Unmanipulated', '4', 'Tuolumne River Population', 'None', False, 'None', 'None', 'Pinopsida', '21', 'Tree', '5', 'Abies'
'None', False, 'Pinaceae', 'DBH', '|active|active|active|active|active|', True, 'Pinophyta', None, '|active|active|active|active|active|', '|1|2|3|4|5|', None, '1', '1982', 'J Ecol', 'None', '5', 'Plantae', None, 'None', '3', None, '2013-01-23 00:00:00', '2', 'van Mantgem  Stephenson', 'False', '4', 'Individual', '2002', 'Abies_magnifica', '0.1111/j.1365-2745.2005.01007.x', '11', '1', 1.0, '[0 0 0 0 1.382;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', 'SEGI Conifer: 2.0 and 2.5 ha; Log Creek: 1.0 and 1.1 ha ; Tuolumne River: 1.0 ha ; Panther Gap: 1.0 ha', 'Pinales', 0.2, '[0.655 0 0 0 0;0.214 0.789 0 0 0;0 0.211 0.803 0 0;0 0 0.106 0.871 0;0 0 0 0.065 1]', '5', '[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', 2005, '5', '32', '1994', '3', 'Abies magnifica', '[0.655 0 0 0 1.382;0.214 0.789 0 0 0;0 0.211 0.803 0 0;0 0 0.106 0.871 0;0 0 0 0.065 1]', '1', '9', '1999', '32', 'False', True, 'Unmanipulated', '4', 'SEGI Conifer', 'None', False, 'None', 'None', 'Pinopsida', '21', 'Tree', '5', 'Abies'
'None', False, 'Pinaceae', 'DBH', '|active|active|active|active|active|', True, 'Pinophyta', None, '|active|active|active|active|active|', '|1|2|3|4|5|', None, '1', '1982', 'J Ecol', 'None', '5', 'Plantae', None, 'None', '3', None, '2013-01-23 00:00:00', '2', 'van Mantgem  Stephenson', 'False', '4', 'Individual', '2002', 'Abies_magnifica', '0.1111/j.1365-2745.2005.01007.x', '11', '1', 1.0, '[0 0 0 0 0.444;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', 'SEGI Conifer: 2.0 and 2.5 ha; Log Creek: 1.0 and 1.1 ha ; Tuolumne River: 1.0 ha ; Panther Gap: 1.0 ha', 'Pinales', 0.2, '[0.811 0 0 0 0;0.189 0.8 0 0 0;0 0.2 0.714 0 0;0 0 0.286 0.913 0;0 0 0 0.043 0.926]', '5', '[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', 2005, '5', '33', '1997', '3', 'Abies magnifica', '[0.811 0 0 0 0.444;0.189 0.8 0 0 0;0 0.2 0.714 0 0;0 0 0.286 0.913 0;0 0 0 0.043 0.926]', '1', '9', '2002', '33', 'False', True, 'Unmanipulated', '4', 'Log Creek Population', 'None', False, 'None', 'None', 'Pinopsida', '21', 'Tree', '5', 'Abies'
'None', False, 'Pinaceae', 'DBH', '|active|active|active|active|active|', True, 'Pinophyta', None, '|active|active|active|active|active|', '|1|2|3|4|5|', None, '3', '1971', 'J Veg Sci', 'None', '5', 'Plantae', None, 'None', '3', None, '2013-06-02 00:00:00', '2', 'Hiura  Fujiwara', 'False', '2', 'Mean', '1990', 'Abies_sachalinensis_2', '10.2307/3237309', '11', '3', 0.956, '[0 0 0 0.296 0.296;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', '14 (0.5 - 2.5 ha); total 15.5 ha', 'Pinales', 0.2, '[0.467 0 0 0 0;0.441 0.598 0 0 0;0 0.358 0.753 0 0;0 0 0.201 0.877 0;0 0 0 0.023 0.917]', '5', '[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', 1999, '4', '34', '1971', '4', 'Abies sachalinensis', '[0.467 0 0 0.296 0.296;0.441 0.598 0 0 0;0 0.358 0.753 0 0;0 0 0.201 0.877 0;0 0 0 0.023 0.917]', '1', '4', '1990', '34', 'False', True, 'Unmanipulated', '1', 'Conifers', 'None', False, 'None', 'None', 'Pinopsida', '20', 'Tree', '5', 'Abies'
'None', False, 'Pinaceae', 'DBH', '|active|active|active|active|active|', True, 'Pinophyta', None, '|active|active|active|active|active|', '|1|2|3|4|5|', None, '3', '1971', 'J Veg Sci', 'None', '5', 'Plantae', None, 'None', '3', None, '2013-06-02 00:00:00', '2', 'Hiura  Fujiwara', 'False', '2', 'Mean', '1990', 'Abies_sachalinensis_2', '10.2307/3237309', '11', '3', 0.977, '[0 0 0 0.606 0.606;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', '14 (0.5 - 2.5 ha); total 15.5 ha', 'Pinales', 0.2, '[0.407 0 0 0 0;0.483 0.701 0 0 0;0.002 0.239 0.832 0 0;0 0 0.117 0.929 0;0 0 0 0.037 0.977]', '5', '[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', 1999, '4', '35', '1971', '4', 'Abies sachalinensis', '[0.407 0 0 0.606 0.606;0.483 0.701 0 0 0;0.002 0.239 0.832 0 0;0 0 0.117 0.929 0;0 0 0 0.037 0.977]', '1', '4', '1990', '35', 'False', True, 'Unmanipulated', '1', 'Broad-leaved trees', 'None', False, 'None', 'None', 'Pinopsida', '20', 'Tree', '5', 'Abies'
'None', False, 'Pinaceae', 'DBH', '|active|active|active|active|active|active|active|active|', False, 'Pinophyta', None, '|active|active|active|active|active|active|active|active|', '|1|2|3|4|5|6|7|8|', None, '4', '1989', 'Eco Research', 'None', '8', 'Plantae', None, 'None', '1', None, '2013-03-06 00:00:00', '2', 'Kubota', 'False', '2', 'Mean', '1992', 'Abies_sachalinensis', '10.1007/BF02523604', '11', '4', 1.0, '[0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', '5 (0.12 - 1.8 ha)  total: 2.5 ha ', 'Pinales', 0.333, '[0.9 0 0 0 0 0 0 0;0.04 0.96 0 0 0 0 0 0;0 0.03 0.94 0 0 0 0 0;0 0 0.06 0.92 0 0 0 0;0 0 0 0.08 0.87 0 0 0;0 0 0 0 0.13 0.83 0 0;0 0 0 0 0 0.17 0.62 0;0 0 0 0 0 0 0.23 0.75]', '5', '[0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', 1997, '6', '36', '1989', '4', 'Abies sachalinensis', '[0.9 0 0 0 0 0 0 0;0.04 0.96 0 0 0 0 0 0;0 0.03 0.94 0 0 0 0 0;0 0 0.06 0.92 0 0 0 0;0 0 0 0.08 0.87 0 0 0;0 0 0 0 0.13 0.83 0 0;0 0 0 0 0 0.17 0.62 0;0 0 0 0 0 0 0.23 0.75]', '1', '10', '1992', '36', 'False', True, 'Unmanipulated', '1', 'Taisetsuzan', 'None', False, 'None', 'None', 'Pinopsida', '4', 'Tree', '5', 'Abies'
'None', False, 'Malvaceae', 'Seed size', '|prop|prop|prop|prop|active|', False, 'Magnoliophyta', None, '|prop|prop|prop|prop|active|', '|1|2|3|4|5|', None, '1', '2001', 'Weed Sci', '1', '5', 'Plantae', None, 'None', '4', None, '2013-10-24 00:00:00', '1', 'Westerman  Liebman  Menalled  Heggenstaller', 'False', '4', 'Mean', '2005', 'Abutilon_theophrasti', '10.3719/weed.50.60', '2', '5', 0.99872, '[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', '(18 x 85 m)', 'Malvales', 1.0, '[0.212269515 0.156073021 0.01225164 0 0;0.094494171 0.320384422 0.12449241 0 0;0.029111248 0.113507623 0.66648889 0.15872 0;0.009782005 0.007628202 0.1580856 0.84 0;0 0 0 0 0]', '5', '[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', 2005, '5', '37', '2003', '5', 'Abutilon theophrasti', '[0.212269515 0.156073021 0.01225164 0 0;0.094494171 0.320384422 0.12449241 0 0;0.029111248 0.113507623 0.66648889 0.15872 0;0.009782005 0.007628202 0.1580856 0.84 0;0 0 0 0 0]', '1', '11', '2005', '37', 'False', True, 'Herbicide', '2', 'Boone', 'None', False, 'None', 'Velvetleaf', 'Magnoliopsida', '5', 'None', '8', 'Abutilon'
'None', False, 'Malvaceae', 'Seed size', '|prop|prop|prop|prop|active|', False, 'Magnoliophyta', None, '|prop|prop|prop|prop|active|', '|1|2|3|4|5|', None, '1', '2001', 'Weed Sci', '1', '5', 'Plantae', None, 'None', '4', None, '2013-10-24 00:00:00', '1', 'Westerman  Liebman  Menalled  Heggenstaller', 'False', '4', 'Mean', '2005', 'Abutilon_theophrasti', '10.3719/weed.50.60', '2', '5', 1.0, '[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', '(18 x 85 m)', 'Malvales', 1.0, '[0.5100003 0.1237716 0.002380224 0 0;0 0.5510612 0 0 0;0 0 0.98408485 0 0;0 0 0 1 0;0 0 0 0 0]', '5', '[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', 2005, '5', '38', '2003', '5', 'Abutilon theophrasti', '[0.5100003 0.1237716 0.002380224 0 0;0 0.5510612 0 0 0;0 0 0.98408485 0 0;0 0 0 1 0;0 0 0 0 0]', '1', '11', '2005', '38', 'False', True, 'Herbicide', '2', 'Boone', 'None', False, 'None', 'Velvetleaf', 'Magnoliopsida', '5', 'None', '8', 'Abutilon'
'None', False, 'Malvaceae', 'Seed size', '|prop|prop|prop|prop|active|', False, 'Magnoliophyta', None, '|prop|prop|prop|prop|active|', '|1|2|3|4|5|', None, '1', '2001', 'Weed Sci', '1', '5', 'Plantae', None, 'None', '4', None, '2013-10-24 00:00:00', '1', 'Westerman  Liebman  Menalled  Heggenstaller', 'False', '4', 'Mean', '2005', 'Abutilon_theophrasti', '10.3719/weed.50.60', '2', '5', 0.923372, '[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', '(18 x 85 m)', 'Malvales', 1.0, '[0.009330865 0.16247 0.28105 0.22638 0;0.061278335 0.247422 0.230265 0.0903 0;0.243559813 0.30248 0.199 0.12139 0;0.281137751 0.211 0.18 0.484 0;0 0 0 0 0]', '5', '[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', 2005, '5', '39', '2003', '5', 'Abutilon theophrasti', '[0.009330865 0.16247 0.28105 0.22638 0;0.061278335 0.247422 0.230265 0.0903 0;0.243559813 0.30248 0.199 0.12139 0;0.281137751 0.211 0.18 0.484 0;0 0 0 0 0]', '1', '11', '2005', '39', 'False', True, 'Herbicide', '2', 'Boone', 'None', False, 'None', 'Velvetleaf', 'Magnoliopsida', '5', 'None', '8', 'Abutilon'
'None', False, 'Malvaceae', 'Seed size', '|prop|prop|prop|prop|active|', False, 'Magnoliophyta', None, '|prop|prop|prop|prop|active|', '|1|2|3|4|5|', None, '1', '2001', 'Weed Sci', '1', '5', 'Plantae', None, 'None', '4', None, '2013-10-24 00:00:00', '1', 'Westerman  Liebman  Menalled  Heggenstaller', 'False', '4', 'Mean', '2005', 'Abutilon_theophrasti', '10.3719/weed.50.60', '2', '5', 0.99872, '[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', '(18 x 85 m)', 'Malvales', 1.0, '[0.57334303 0.31050425 0.01934889 0 0;0.25523012 0.38475495 0.12765183 0 0;0.0786299 0.13308031 0.66746223 0.15872 0;0.02642134 0.01473725 0.15841266 0.84 0;0 0 0 0 0]', '5', '[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', 2005, '5', '40', '2003', '5', 'Abutilon theophrasti', '[0.57334303 0.31050425 0.01934889 0 0;0.25523012 0.38475495 0.12765183 0 0;0.0786299 0.13308031 0.66746223 0.15872 0;0.02642134 0.01473725 0.15841266 0.84 0;0 0 0 0 0]', '1', '11', '2005', '40', 'False', True, 'Herbicide', '2', 'Boone', 'None', False, 'None', 'Velvetleaf', 'Magnoliopsida', '5', 'None', '8', 'Abutilon'
'None', False, 'Malvaceae', 'Seed size', '|prop|prop|prop|prop|active|', True, 'Magnoliophyta', None, '|prop|prop|prop|prop|active|', '|1|2|3|4|5|', None, '1', '2001', 'Weed Sci', '1', '5', 'Plantae', None, 'None', '4', None, '2013-10-24 00:00:00', '1', 'Westerman  Liebman  Menalled  Heggenstaller', 'False', '4', 'Mean', '2005', 'Abutilon_theophrasti', '10.3719/weed.50.60', '2', '5', 1.0, '[2.035873 1.6351119 0.03144446 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', '(18 x 85 m)', 'Malvales', 1.0, '[0 0 0 0 0;0 0.5510612 0 0 0;0 0 0.98408485 0 0;0 0 0 1 0;0 0 0 0 0]', '5', '[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', 2005, '5', '41', '2003', '5', 'Abutilon theophrasti', '[2.035873 1.6351119 0.03144446 0 0;0 0.5510612 0 0 0;0 0 0.98408485 0 0;0 0 0 1 0;0 0 0 0 0]', '1', '11', '2005', '41', 'False', True, 'Herbicide', '2', 'Boone', 'None', False, 'None', 'Velvetleaf', 'Magnoliopsida', '5', 'None', '8', 'Abutilon'
'None', False, 'Malvaceae', 'Seed size', '|prop|prop|prop|prop|active|', False, 'Magnoliophyta', None, '|prop|prop|prop|prop|active|', '|1|2|3|4|5|', None, '1', '2001', 'Weed Sci', '1', '5', 'Plantae', None, 'None', '4', None, '2013-10-24 00:00:00', '1', 'Westerman  Liebman  Menalled  Heggenstaller', 'False', '4', 'Mean', '2005', 'Abutilon_theophrasti', '10.3719/weed.50.60', '2', '5', 1.0, '[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', '(18 x 85 m)', 'Malvales', 1.0, '[0.3912465 0.01232616 0.0005752208 0 0;0 0.68081685 0 0 0;0 0 0.983094825 0 0;0 0 0 1 0;0 0 0 0 0]', '5', '[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', 2005, '5', '42', '2003', '5', 'Abutilon theophrasti', '[0.3912465 0.01232616 0.0005752208 0 0;0 0.68081685 0 0 0;0 0 0.983094825 0 0;0 0 0 1 0;0 0 0 0 0]', '1', '11', '2005', '42', 'False', True, 'Herbicide', '2', 'Boone', 'None', False, 'None', 'Velvetleaf', 'Magnoliopsida', '5', 'None', '8', 'Abutilon'
'None', False, 'Leguminosae', 'Canopy area', '|active|active|active|active|active|active|active|active|active|active|', False, 'Magnoliophyta', None, '|active|active|active|active|active|active|active|active|active|active|', '|1|2|3|4|5|6|7|8|9|10|', None, 'None', '1986', 'Internet', '1', '10', 'Plantae', None, 'None', 'None', None, '2012-12-07 00:00:00', '1', 'Rosenberg  Boland  Tiver  Watson', 'False', '7', 'Mean', '1990', 'Acacia_aneura', 'None', '9', '6', 1.0, '[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0]', 'None', 'Fabales', 1.0, '[0.79 0.03 0.017 0 0 0 0 0 0 0;0.04 0.58 0.038 0 0 0 0 0 0 0;0 0.01 0.78 0.22 0 0 0 0 0 0;0 0 0.07 0.59 0.34 0 0 0 0 0;0 0 0 0.03 0.61 0.36 0 0 0 0;0 0 0 0 0 0.5 0.4 0 0 0;0 0 0 0 0 0.13 0.43 0.33 0 0;0 0 0 0 0 0 0.08 0.62 0.31 0;0 0 0 0 0 0 0 0.05 0.68 0.26;0 0 0 0 0 0 0 0 0 0.72]', '5', '[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0]', 2005, 'None', '43', '1986', '6', 'Acacia aneura', '[0.79 0.03 0.017 0 0 0 0 0 0 0;0.04 0.58 0.038 0 0 0 0 0 0 0;0 0.01 0.78 0.22 0 0 0 0 0 0;0 0 0.07 0.59 0.34 0 0 0 0 0;0 0 0 0.03 0.61 0.36 0 0 0 0;0 0 0 0 0 0.5 0.4 0 0 0;0 0 0 0 0 0.13 0.43 0.33 0 0;0 0 0 0 0 0 0.08 0.62 0.31 0;0 0 0 0 0 0 0 0.05 0.68 0.26;0 0 0 0 0 0 0 0 0 0.72]', '1', 'None', '1990', '43', 'False', True, 'Grazing', '1', 'Yerilla Station', 'None', False, 'None', 'Mulga', 'Magnoliopsida', '5', 'Shrub', '13', 'Acacia'
'None', False, 'Leguminosae', 'Canopy volume', '|active|active|active|active|active|active|', True, 'Magnoliophyta', None, '|active|active|active|active|active|active|', '|1|2|3|4|5|6|', None, 'None', '2001', 'J Arid Env', '1', '6', 'Plantae', None, 'None', 'None', None, '2013-06-02 00:00:00', '1', 'Jimenez-Lobato  Valverde', 'False', '4', 'Mean', '2002', 'Acacia_bilimekii', '10.1016/j.jaridenv.2005.07.002', '9', '7', 1.0, '[0 0 0 3.457 21.175 24.098;0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0]', '2 (100 x 10 m sq)', 'Fabales', 1.0, '[0.718 0.206 0 0 0 0;0.128 0.559 0.085 0 0 0;0.026 0.206 0.829 0.056 0 0;0 0 0.073 0.775 0.078 0;0 0 0 0.141 0.726 0.027;0 0 0 0.014 0.196 0.972]', '5', '[0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0]', 2006, '9', '44', '2001', '7', 'Acacia bilimekii', '[0.718 0.206 0 3.457 21.175 24.098;0.128 0.559 0.085 0 0 0;0.026 0.206 0.829 0.056 0 0;0 0 0.073 0.775 0.078 0;0 0 0 0.141 0.726 0.027;0 0 0 0.014 0.196 0.972]', '1', '9', '2002', '44', 'False', True, 'Shading', '1', 'A. bilimekii', 'None', False, 'None', 'None', 'Magnoliopsida', '2', 'Shrub', '13', 'Acacia'
